"replicateID","Latitude","Longitude","Island","Depth_m","Complexity","Exposure","Coral","Macro","Other","Turf","CCA","Browsers","Grazers","Scrapers","Predators","SecConsumers","regime"
244,20.95220612,-156.6913848,"Maui",4.1148,8.082847884,"W",38.2036412,1.46081633214286,10.8983582,44.2148251321429,4.78679661785714,1.94068412850135,4.40702872417649,14.1344080563799,0.771619791698607,7.45032497072341,5
245,20.88339873,-156.6909031,"Maui",7,7.6380875465,"W",58.4701271665,10.2211492255,0,22.3990429705,5.88076803425,1.48010421775547,1.94758493352046,1.92010719205436,0.0821333527906816,23.5311486703636,4
246,20.97942269,-156.6804486,"Maui",3.1,7.677285257,"W",12.000000087,0,4.333333296,80.99999992,0.666666699,0.361518247760331,3.73296603313494,2.05927871394176,0,12.7315843662357,3
247,20.98545213,-156.6797452,"Maui",10.2,5.545613524,"W",1.013513514,2.027027028,17.56756755,78.04054059,0.337837804,0,0.248492607992142,0,0,11.2771158949603,1
248,NA,NA,"Kahoolawe",12.192,NA,"S",16,0.8,0,83.2,0,0,52.2135624340892,15.3973334200608,44.7517939426475,56.7534847186162,4
249,20.87628303,-156.6852052,"Maui",5.2,4.3472910385,"W",22.097897718,0,13.936760285,62.022314898,0.7987000685,0,1.79633806213045,6.24045251959204,0,12.701800778141,3
250,20.87150334,-156.6847079,"Maui",13.6,3.8520829,"W",3.367003438,6.39730637,34.68013468,54.208754193,0,0,0,0.0503201148589048,0,0.468220128780252,1
251,21.00303152,-156.6741236,"Maui",21.0312,18.6221065,"W",1.333333301,27.7111111133333,43.488888903,23.7555555833333,0.133333333333333,0.0416503931890401,3.54345681745363,0.202788908193835,10.9941653608544,3.25304424797066,4
252,21.00464944,-156.6729241,"Maui",22.86,23.33877344,"W",0,34.2,57,7,0,0.041043087919221,3.16569843455895,0,9.55229973741767,3.50588063833531,4
253,21.00244348,-156.6708764,"Maui",15.27048,4.4749201765,"W",0.534183675541667,14.7781527995833,51.81777864875,30.138697014375,0.484183675541667,0.116382683442129,8.75107841331947,0.770546253503161,9.67617698886736,7.7266455178122,4
254,20.99239351,-156.669611,"Maui",2.7,7.087319325,"W",12.751677802,7.046979876,9.060402697,66.44295311,3.020134232,3.27845983210594,1.63415591792074,4.41247400497434,0,30.262360577912,1
255,20.99936776,-156.6687028,"Maui",3.2004,8.5688600355,"W",19.9,5.4,3.1,61,7.9,0.619876281882561,2.94197704278334,1.58096203365342,0,11.0643487558993,1
256,21.00662803,-156.6680603,"Maui",15.30096,11.31001179,"W",7.17683086430833,8.87495336895,29.1196488763333,46.4543690790833,6.083673503,0.353567290599684,2.29836113928397,3.9113921126879,0.281634534084689,8.20985793171602,2
257,20.9947055,-156.6684183,"Maui",2,5.303208235,"W",3.5361102915,5.2966736535,3.1765058405,77.020277636,5.306662663,3.04949655712888,6.63611104231722,0.802234345486142,0.0692219285315791,8.7587011111779,2
258,21.0002128,-156.6675174,"Maui",3.3528,8.410576195,"W",15.6593470941091,5.77044689318636,36.7318810636091,35.5275305758636,5.36533982778182,5.45552717419528,5.15426134965859,2.97140643970192,0.688503530051438,22.7768648930729,5
259,NA,NA,"Kahoolawe",10.9728,NA,"S",12,0,2.4,85.6,0,13.2515965730745,18.2145053918107,24.7497827473437,59.6220627828418,58.2671613475604,3
260,NA,NA,"Kahoolawe",9.4488,NA,"S",11.2,4,0,84.8,0,2.75794362250035,23.2393933035361,15.2698071596838,39.6394312320622,32.5777878785514,4
261,21.00626626,-156.6650472,"Maui",12.07008,11.90121298,"W",23.6509803921667,8.12941176466667,7.38823529416667,52.9333333333333,7.23137254901667,1.61349265225259,14.2365571707017,6.71084369462838,0.187733052033134,23.6427436787911,5
262,NA,NA,"Kahoolawe",9.4488,NA,"S",14.4,0,0,84.8,0.8,11.3902236555454,220.544403360013,54.0604402267316,20.1933057257144,62.9872274739416,3
263,NA,NA,"Kahoolawe",17.6784,NA,"S",32.8,0,0,67.2,0,0,19.6387995621517,24.9925556381818,3.583390012148,84.7758862323654,4
264,20.85857628,-156.6715544,"Maui",4.2672,7.033191847,"W",15.023416508105,38.2353050096733,36.2067507508967,7.8730641135,1.84121064695,1.73015036110442,6.12673825326688,2.14602643558523,0.347854342369811,11.7162888358127,4
265,21.00511447,-156.6592641,"Maui",5.12064,4.313582775,"W",0.8,12.2333333333333,36.5666666666667,48.8,0.8,0.067168486893626,0.158124152569337,0,0.3112620133571,2.66738025004333,4
266,21.00621145,-156.6576122,"Maui",5.7912,5.238542963,"W",6.688888888875,12.303174603125,34.5055555555,41.69821428575,3.2,0.587088479282225,9.41166941581385,0.00336284469930487,0,8.65786582827151,1
267,21.00993338,-156.6572343,"Maui",14.0208,7.281275339,"W",12.4222222222222,18,21.6666666666667,42.2,4.26666666666667,0.26180311866052,2.8073155414912,0.0534861755887764,0.00792133185124818,32.7224535831018,2
268,20.85577646,-156.6677802,"Maui",9,5.3676057885,"W",9.92487497649681,3.5420586546261,22.4624594513614,61.9965593044879,1.04696482559971,32.5275841420386,1.99468285250458,0.913445972850029,0.187278724486293,7.44413338434343,2
269,21.00772217,-156.6550234,"Maui",6.72084,12.5680725325,"W",15.7,16.5,4.5,56.1,6.7,0.232144399517811,3.93379104142262,1.94357152324465,0,8.45550938589905,1
270,NA,NA,"Kahoolawe",9.7536,NA,"S",12,0,11.2,76.8,0,8.25530685475162,138.204116669879,8.43715858812779,30.4582129611792,34.369815687901,3
271,NA,NA,"Kahoolawe",10.0584,NA,"S",16,0,2.4,80.8,0.8,1.51580619594327,32.9821943271407,22.9086128086611,35.6708166986022,17.3723011055629,3
272,20.85322498,-156.6645606,"Maui",NA,6.185941094,"W",13.36472535075,0,16.7016330065,68.933249575,0.17123288525,0,2.13906655537781,0.187140475120458,0,7.91866867289261,1
273,21.00928559,-156.651186,"Maui",10.50036,7.1814195125,"W",10.716666666675,23.03333333325,9.608333333325,52.9375,3.004166666675,0.0447117974379509,4.90024577274944,0.00177851784156075,0,9.79784780546798,1
274,21.00673177,-156.6499983,"Maui",5.13588,7.2013045505,"W",2.2172619047625,23.8875,37.138095238125,32.317857142875,3.2142857142875,5.4160713107871,3.24674024478295,0.00091651638059295,0.122832304613659,8.5256066286237,4
275,21.00852402,-156.6497564,"Maui",5.9552,5.245640031,"W",1.700000001,16.7000000025,22.90000001,56.000000035,1.56666665,0,0,0.00724876162079237,0,3.75007300603926,1
276,21.01226237,-156.6481701,"Maui",11.68108,8.823402242,"W",6.1806020345,19.7705685435,4.6444816175,64.03210697,2.137792657,0.244919412381232,0.737831638455246,0.344789950871989,0,8.68695637344937,1
277,NA,NA,"Kahoolawe",11.5824,NA,"N",61.6,0,5.6,31.2,1.6,20.5014009026706,22.2569301149249,10.9347746975515,112.858408105018,55.4221550240478,3
278,21.01262276,-156.6463302,"Maui",9.05256,16.96969857,"W",6.19012345678333,18.7518518518667,9.37345679011667,59.974074074,5.2320987655,0.0016291335462045,2.29963620991624,0.585732881316518,0.061775904977766,16.5368866077289,2
279,21.01007349,-156.6464519,"Maui",2.4384,14.1140694,"W",9,26.4,13.4,44,5.8,0,6.0646554247405,0.198471475548827,0.0655045226370837,7.76114147857265,2
280,NA,NA,"Kahoolawe",10.9728,NA,"S",4,0,12,84,0,2.76938930449871,23.4490617608253,8.03761027880083,26.9027620749836,12.2341611919785,3
281,20.84357643,-156.659169,"Maui",13.9,4.407098763,"W",11.371237418,5.351170533,31.77257527,49.83277594,0,0,0.0532874155671339,0.913682613123492,0,2.13589004882381,1
282,20.84677312,-156.6582464,"Maui",3.6,3.474657162,"W",6.168831212,1.298701318,14.93506496,75.64935063,0.324675279,0.0373023811490616,1.29312683107055,0,0,5.485197329353,1
283,21.01215877,-156.6439609,"Maui",4.32816,14.00445255,"W",11.3447916666667,13.0307291666667,16.39296875,49.0450520833333,9.153125,10.608041030497,35.982786344273,2.45579958507585,4.11098046230272,14.7011581731532,2
284,21.0124154,-156.6423771,"Maui",3.9624,5.355957438,"W",2.06538461538333,1.66282051281667,73.0653846153833,20.9769230769167,1.89615384616667,113.180162367711,8.6535449658822,21.6590463202749,2.75191895173466,43.7215322651452,4
285,20.84567836,-156.6551219,"Maui",2.1,5.341487727,"W",4.666666695,0,10.99999999,80.333333319,1.666666698,0,4.26230972416059,0.0862670527985224,0.526632162930233,3.61718837057515,3
286,21.01613647,-156.6413242,"Maui",10.14984,19.15281473,"W",14.19857549855,7.85394112056667,38.1,33.9111111110833,5.46970560308333,3.64386838340425,34.49316377752,8.74102581658503,2.30721854189573,35.7441664632866,5
287,21.01396967,-156.6411127,"Maui",5.1816,20.820375565,"W",20.27564102565,7.04038461538333,11.1333333333333,50.9391025640833,9.27820512816667,24.2822473663959,28.5112831360172,22.7549476775366,3.30806982261389,29.8811080857921,5
288,21.01495631,-156.6391656,"Maui",3.3528,14.14881145,"W",17.0164338872106,4.70416052560158,34.9592651128046,37.7398593480844,5.00971198084044,9.31300886663909,40.5521151458574,12.7513238382432,3.38066839732266,31.5734059589516,5
289,21.02886427,-156.6364477,"Maui",23.2,11.29958396,"W",3.36700334,6.397306377,4.377104352,84.511784614,0.336700304,0,0.469024137968994,0,0,16.0713255019514,1
290,20.83201807,-156.6480261,"Maui",10,7.9757898355,"W",34.3306451635,4.212903226,28.70161290225,26.32741935625,6.22741935575,0,1.76462147156121,0.486672837663669,8.026822283531,21.0165690984544,5
291,NA,NA,"Kahoolawe",14.6304,NA,"N",13.6,0,86.4,0,0,0.164982099542771,2.02890829627029,8.60030311415303,7.80111535066968,22.779433566802,4
292,NA,NA,"Kahoolawe",11.8872,NA,"N",83.2,0,12.8,0.8,3.2,36.0405618709008,38.9854563217892,3.36738842951355,6.93795491851788,174.466691688532,4
293,NA,NA,"Kahoolawe",13.1064,NA,"S",23.2,0,4,59.2,13.6,3.60623518139766,5.68544511347463,32.0379684479519,80.7542301989884,116.859208088551,3
294,20.81911145,-156.630688,"Maui",3.95,3.8660997405,"W",9.145066911,0.347222236,25.64160626,64.69249348,0.173611118,0,2.84321340506794,1.99857522977998,0.797198130906725,13.3094099651045,4
295,21.02543348,-156.6146508,"Maui",14.3,16.27866735,"W",2.597402539,2.922077919,12.33766234,74.67532477,4.870129898,1.43592057700339,6.24799916224815,2.18537706028229,0.351519446632333,17.9509057560352,2
296,NA,NA,"Kahoolawe",11.2776,NA,"N",63.2,1.6,11.2,24,0,0,3.8119480475934,38.1535159388392,83.447335876061,19.5191985855414,4
297,NA,NA,"Kahoolawe",7.62,NA,"N",43.2,0,38.4,18.4,0,0,1.9113733051881,3.53818276742062,0.1640625,15.8783934991004,4
298,21.03291584,-156.6030554,"Maui",11.6,12.6216031,"W",4.682274189,6.354515027,1.003344483,81.9397995,4.682274189,12.8260282435685,16.9631197421713,9.66039906237826,0.148949834259908,47.5095461208593,2
299,21.03182963,-156.5995655,"Maui",6,7.723161605,"W",2.09359606,21.4532019325,0,55.7266009845,14.81527093,7.93845772344551,5.82917173709723,6.90606281646015,0,14.7562853461441,1
300,NA,NA,"Kahoolawe",10.668,NA,"S",14.4,0,0,72.8,12.8,6.4001239532726,13.7652506243468,54.4990693714214,38.3632822121005,129.89782119667,3
301,20.80580656,-156.6122955,"Maui",7,5.17134211,"S",53.138712804007,0.0731322216065974,14.2339559007774,29.1594341115632,3.24834068212485,1.06000955436264,3.28747361848945,4.86724395741334,5.3295581982993,18.4055888394464,5
302,20.80858657,-156.6115055,"Maui",3,12.5635316,"S",21.4852591301084,0.861728152812698,15.0950593809657,56.504194279439,5.95170248906037,1.71574345622721,15.3825421669732,2.84503021854156,0,10.9243436376798,1
303,21.03056466,-156.5899874,"Maui",13.5,18.63009237,"E",12.95686274475,14.2,11.30784313725,50.399999999625,10.735294117625,5.88473182537268,7.4922623613531,77.0606981408823,26.1239188229056,28.3072865593182,2
304,NA,NA,"Kahoolawe",7.62,NA,"N",60,0,16,23.2,0.8,1.34344912736366,15.7326037616928,5.20001060401569,16.1150600810498,41.2262555748837,3
305,21.02423017,-156.585937,"Maui",17.5,15.19470601,"E",11.447811426,14.478114461,5.387205359,63.2996634,5.050505056,4.05396247799712,4.01847149679152,2.57092984255758,8.22776108294304,31.6228752280203,5
306,20.7962009,-156.6009568,"Maui",22,13.64092308,"S",41.176470634,7.266435989,6.574394431,38.408304507,3.114186852,1.7444820289495,0.801342456332571,7.49439971496284,2.74671712126304,17.0498079312231,5
307,20.80271665,-156.5997502,"Maui",6.1,5.467861882,"S",41.806019988,0,30.76923079,26.75585287,0.668896354,0,3.99903386057402,3.59060062209222,0,7.17521533392659,3
308,20.79649611,-156.5947193,"Maui",13,2.767679118,"S",6.002237131,30.1901566295,13.0715883575,49.3937359855,0,3.12441266390964,5.12316596975653,1.52202572453578,0,8.9220124136705,1
309,NA,NA,"Kahoolawe",15.5448,NA,"N",40.8,0.8,40.8,15.2,2.4,0,3.55614252606069,2.97516211245838,29.0396359192808,48.8571673018738,4
310,NA,NA,"Kahoolawe",12.4968,NA,"S",18.4,0,0,51.2,30.4,3.30544237930424,39.2163111430077,8.07884023055917,20.9310067517082,70.8166241006327,3
311,20.79760939,-156.5912994,"Maui",3,6.755339434,"S",24.9999999705,0.6756757095,7.094594589,66.55405402,0.3378378545,0,2.26292448982465,0.0251600574294524,0.106500653989994,3.80968126208756,2
312,21.01817811,-156.5737104,"Maui",6,9.959005931,"E",2.8023312115,5.920349668,0,74.55075277,13.931520175,8.85598525263143,2.41211775507347,5.23572509474192,0.383916033531981,12.2405228095124,2
313,NA,NA,"Kahoolawe",10.9728,NA,"N",75.2,0,12.8,12,0,0,4.08011919546367,14.790332519921,52.361914910281,5.11651970230439,4
314,20.79072985,-156.5837486,"Maui",13,9.357957434,"S",44,7.4,29.4,17.4,1.8,0.720291669080775,2.62881421613852,6.56404712555395,4.1752832766012,7.12496744002341,5
315,21.01638446,-156.5637947,"Maui",21.4,9.264114976,"E",3.666666696,1.999999998,3.666666696,87.666666609,0.999999999,3.25925910806349,62.9560616896131,73.3476029628951,6.49674712158025,15.04697088267,2
316,NA,NA,"Kahoolawe",12.8016,NA,"S",34.4,0,63.2,0.8,1.6,2.90493513165789,21.7580987502754,28.5963583052779,51.2043951449604,156.826810662988,4
317,NA,NA,"Kahoolawe",9.7536,NA,"N",32,0,68,0,0,0,10.0113676305166,1.22689590327287,0,14.7316559154019,4
318,21.00227958,-156.5483026,"Maui",12.5,13.48424514,"E",16.6666666665,0,19.6078431365,60.784313725,1.9607843135,6.02979291021496,11.9564275247802,30.8481741716845,3.84869294405623,31.7517721799547,3
319,20.78993484,-156.5645985,"Maui",2.1,9.61529175,"S",18.918918945,0,0,50.33783785,27.36486486,0,2.68079984125634,0,0.580576070663477,8.62802195639948,3
320,20.78916085,-156.561204,"Maui",3,9.660377206,"S",57.718120827,0,0,37.9194631,4.026845635,3.12517478083703,3.76499288795445,8.19743956550039,0.221075586980527,42.4026279711522,3
321,NA,NA,"Kahoolawe",12.192,NA,"N",87.2,2.4,6.4,4,0,0,61.4130610068501,6.3175602924736,35.149982614666,58.3343911610302,4
322,20.99272713,-156.5395579,"Maui",14,14.30697153,"E",4.6979865555,4.362416118,6.7114094215,77.181207996,2.684563737,2.82172086740224,14.7522956258187,8.90721536347902,2.87446561474774,24.1519373968201,2
323,20.98685329,-156.5269014,"Maui",13.5,22.489874735,"E",12.46666666625,17.24509803925,4.235294117625,54.017647058875,11.335294117625,17.364601509563,20.8414855862133,31.6987792575151,2.01048174089666,31.4390731571215,5
324,20.97079922,-156.5251901,"Maui",13,9.819676391,"E",20.0718390425,21.106321803,5.5531609385,47.0545977085,2.073754789,5.28454569737671,8.2509355975071,1.15752527379686,5.50087555996775,16.9466024067651,5
325,20.59266655,-156.5509355,"Kahoolawe",6.5,NA,"N",47.9312819447494,0.405691667492096,51.5778388278388,0,0,0.933886677328715,5.93333944216546,5.07196304296608,7.9106960533253,42.6031034517843,4
326,NA,NA,"Kahoolawe",9.144,NA,"N",64.8,3.2,1.6,30.4,0,0,10.3742777112268,2.06382536013039,8.82797476538958,57.7637841338361,4
327,NA,NA,"Kahoolawe",14.3256,NA,"N",53.6,0,0,46.4,0,1.21756036838836,10.313403789816,12.6036377846595,25.9197063162648,57.1328041142883,3
328,NA,NA,"Kahoolawe",11.5824,NA,"N",53.6,0,4.4,42,0,3.93695620847026,14.9752287140214,26.0309865255374,15.6009238623711,165.630129211612,4
329,NA,NA,"Kahoolawe",10.9728,NA,"N",40.8,0,0,46.4,12.8,4.68445777848378,19.6012518275119,35.2024451928654,69.1257303550052,53.26957333039,3
330,20.95084887,-156.5015847,"Maui",24,NA,"E",27.824508227,16.926365115,0,37.2954587305,15.23717594,0.500580455238161,5.85760385057904,3.85454059427314,3.9932563445475,15.4746667518156,2
331,20.78924657,-156.5100105,"Maui",4.5,6.9583536845,"S",18.3554923816159,28.6656994989179,25.8792493444864,21.9885049758728,4.82789740079166,3.41529807897153,15.0346577475332,0.467365231208369,2.43365005675971,13.2978180202027,5
332,20.93639657,-156.4868525,"Maui",10,12.012021,"E",60.4,2.4,26.8,0.8,8.8,6.36971240810539,61.1535462858042,79.5331808992772,10.5485190384694,12.2013834829255,4
333,20.79585834,-156.497622,"Maui",3.6,2.754086005,"S",1.33779261,0,24.4147157,74.247491687,0,0,0.112693263877834,0,0,3.65641773264574,1
334,20.63372537,-156.4981379,"Maui",3.52044,NA,"S",15.4666666666667,0,30.5333333333333,51.3333333333333,2.13333333333333,3.70322206222487,11.3452553316305,13.6563373449974,16.6517507170107,32.4333374459414,3
335,20.63240955,-156.4971617,"Maui",4.3434,NA,"S",28.3873255852287,0.115540559658263,38.90615549104,31.6153184506136,0.297001473908263,8.51353203852486,19.5463561333438,5.93388723061022,7.64091305623918,24.2066913987579,4
336,20.63450713,-156.4969096,"Maui",6.15696,NA,"S",45.2,0,49.6,2.4,2.8,0,0.714032633621555,6.59746912691007,12.6119378291989,20.9698462356611,4
337,20.63031373,-156.4968185,"Maui",3.62712,NA,"S",41.6,0.4,0,52.8,2.8,3.82984076884896,1.68726311499301,14.8701695076201,103.86272237659,52.4052308425535,4
338,20.63103323,-156.4955009,"Maui",2.667,NA,"S",47.7169001081023,1.30197496947486,7.69667465990829,40.2739304211885,1.96935201249279,39.0436406366875,15.4023420317783,10.9693266385758,53.8213424530019,39.5297863701775,4
339,20.63308687,-156.494939,"Maui",5.54736,NA,"S",20.6,0,39.8,38.9,0.7,4.78686101565738,12.7426517213683,14.249953844244,22.2228385451226,28.5812530983752,3
340,20.63144742,-156.4933425,"Maui",3.56616,NA,"S",35.1555555666667,0.555555566666667,0.333333333333333,61.0666666666667,0.555555566666667,5.91848696483917,18.516614555485,7.50999162463433,55.9986811579359,56.3915864521764,4
341,20.76039617,-156.4781662,"Maui",19.5,11.793148,"W",43.288590658,0,21.47651006,30.536912757,1.677852284,0,5.01307158519592,0,6.17116330352952,17.7649266476117,3
342,20.72466278,-156.4638631,"Maui",23,8.875032094,"W",55.357142756,0,0,26.7857143,16.07142858,1.31601096264555,4.98990922883796,11.3191294507494,8.89545298494787,8.5226144584859,3
343,20.7153644,-156.4585532,"Maui",21.55,11.034630468,"W",52.556765919,2.7050009545,0,25.274636892,14.899338095,1.00179703863705,2.9695739285263,6.82050945662162,3.44596783920221,16.8076542980893,4
344,20.7226958,-156.4572005,"Maui",13.3,18.83101854,"W",57.388316183,0,0,36.08247423,4.12371134,0,17.3561746358374,9.66123036181152,9.82379336348735,21.2762994899763,3
345,20.7248409,-156.4564893,"Maui",11,12.39934822,"W",60.71935483825,0,16.8532258065,20.62580645075,1.2,0.586063019781323,12.8352051483338,78.8317462937738,4.93800809207366,19.0573640956522,3
346,20.70830815,-156.4560895,"Maui",7.22376,NA,"S",46.7713080285,0.4219409535,2.4,46.27510545,1.2658228075,0.323461986416272,4.12911797645566,8.43634578282883,4.19173238754128,8.43655604581039,5
347,20.71803923,-156.4550366,"Maui",14.8,0,"W",73.154362401,0,0,24.83221478,1.677852381,0.588224430003109,3.15659382957744,7.06436586427639,1.61652254649813,9.54646706892258,3
348,20.70495733,-156.454255,"Maui",8.2004,NA,"S",68.640384615625,0.05,1.69,10.4680769230625,16.2226923075,0.972318806892315,3.89015263776331,1.35509341190826,2.31281331997413,14.3182376706334,4
349,20.70820148,-156.4532321,"Maui",4.78536,NA,"S",61.6,0,0,32,5.6,0,20.8196720529104,8.92771240693094,0.486135913907503,14.5430421725667,3
350,20.70307202,-156.4531739,"Maui",5.76072,12.25563474,"S",72,0,0,16.8,7.2,0.905955845032451,2.10244389600975,3.55426177706826,10.9312325116538,8.10473986687846,4
351,20.69952342,-156.453166,"Maui",5.27304,NA,"S",71.2,0,0,28.8,0,1.26628822789231,1.72777935551935,2.96537868887146,2.38796117132487,16.0703912987759,3
352,20.69997365,-156.4509982,"Maui",11.35228,2.2029980815,"S",33.670033689,0.4,49.6,13.468013485,2.693602677,0.414717260734375,2.35989898933073,24.8035338456078,6.10819721764985,18.5613175200614,4
353,20.70452614,-156.4504909,"Maui",12.2,18.535845115,"S",35.351728644,22.7712981083333,20.7917808166667,13.9207436333333,6.03587736666667,0.683585349177805,2.85112621340137,13.8199100888221,0.906840008939053,8.31057715319161,5
354,20.63658272,-156.4537388,"Maui",9.7,8.45791724,"S",23.411371219,0,12.37458191,62.87625426,0,1.14602646392697,1.80765578963173,0,4.63665500160129,27.0511004572563,3
355,20.70885492,-156.447972,"Maui",1.49352,9.597756405,"S",48,30.4,10.4,11.2,0,1.97395112528418,8.25957340123417,5.97424869576817,0,6.66507413748068,4
356,20.63921504,-156.4522048,"Maui",3.62712,7.864852565,"S",20.209463712,5.11545738933333,40.4651945433333,32.8841220053333,0.905152463,1.43188988218449,1.76898362226495,0.04423904969158,0,9.38276468657632,1
357,20.63996796,-156.4505145,"Maui",2.49936,9.150935014,"S",13.6,0,52.4,34,0,3.36202664915441,5.41674167421811,1.26062898792064,0,10.1223173351255,4
358,20.63998723,-156.4491073,"Maui",2.3334,5.3004367095,"S",39.7986622245,0.1672240635,2.7344481775,56.565217405,0.1672240635,0,1.48270882197139,5.32260289264914,0.976348228310818,4.64862171485366,4
359,20.64449614,-156.4483766,"Maui",3.5814,3.6968622295,"S",25.6,7.2,51.6,14.8,0.8,0,1.54534125095038,1.09979837815942,0,4.18366041502371,4
360,20.92436657,-156.4261755,"Maui",10,4.306426409,"N",34.8581924127458,33.2282279114894,17.860340967207,13.2293628771349,0.784591806216351,0,0.562012736161592,0.0771795350045599,7.00693137484995,24.8422301652596,4
361,20.92177657,-156.4261855,"Maui",4,8.2545515,"N",32.4581837224314,5.961439023433,41.2055993896153,14.8389507166457,5.47459560182907,1.67013674666482,23.9482393358453,2.71844731976802,0.204199840693159,21.3537182306865,5
362,20.64284184,-156.4473299,"Maui",1.61544,6.340489165,"S",48.8,0,8,43.2,0,0,1.96081145885688,1.7435925234926,0.812735684350882,4.16442046937353,3
363,20.64972228,-156.4462222,"Maui",5.34404,3.9474091305,"S",19.13385756925,0.5173398025,13.117147390875,62.84715750625,3.3438237985,0.604084478875394,1.0328709724073,1.20456015110806,0.171187333274676,12.0013059445874,5
364,20.64581757,-156.4465135,"Maui",2.90208,6.788133148,"S",47.183779857,3.1536843315,3.69707003133333,41.4053800153333,2.129849014,0.0541768760533717,18.3851617144639,2.80748799315619,2.38379587225183,56.2862317813371,4
365,20.65582155,-156.4450577,"Maui",9,12.13744149,"S",18.1,0.2,3.8,74.2,1,0.120790806239229,3.53639304148859,0.0140726332532264,0.396439287603496,10.4808466004312,2
366,20.61943603,-156.4476188,"Maui",15.5,3.635169039,"S",0.335570436,0,16.0910927295,82.7523294705,0,0,12.1171007330563,0.104235856554531,0,1.65495831318979,1
367,20.65059491,-156.4433891,"Maui",1.43256,8.099457523,"S",24.1070010666667,0.533333333333333,10.6808777333333,64.2608150333333,0,0,0.467149609244307,0.436438620604942,2.19759154640551,5.81979896445385,4
368,20.62447515,-156.4433484,"Maui",4.5,5.532738902,"S",17.114093966,0,0,70.80536912,10.73825507,0,15.0237066437529,0,0,6.00242465295324,3
369,20.61715156,-156.4378405,"Maui",3,11.42355086,"S",23.7764544329048,1.96165230087021,61.2635314639616,10.7947172326489,1.46396806663857,1.68229169416763,17.1110436722478,16.8154331894957,5.87549969346456,16.6831309107634,4
370,20.60138433,-156.43765,"Maui",6.5,20.91489038,"S",12.734382537061,0.0302463626459135,53.5743999283534,10.1010978373698,22.0265134854896,0.926903201001938,6.59834622066129,4.36111793659497,4.4927720867784,28.2412859914313,4
371,20.58782838,-156.4257943,"Maui",26,13.81727983,"S",10.810810751,5.067567571,12.16216217,57.432432403,10.81081085,1.33568000379431,1.11087424646345,10.7592768956017,50.4039433646705,22.1625541045465,2
372,20.58009656,-156.3429855,"Maui",13,5.062203981,"S",40.627450979,1,51.431372551,6.9411764705,0,2.82741530408221,0.912947651572454,1.84256332124877,2.58469518831488,10.4273368070792,4
373,20.94686161,-156.2939484,"Maui",24,NA,"N",1.388888944,19.097222262,2.43055555,67.361111039,8.333333359,1.64722265616245,11.3646788297388,6.03309161582436,0,21.0951561375589,1
374,20.9442871,-156.2921909,"Maui",14,3.175518028,"N",0,14.944378069,10.43026571,69.84462621,2.732830776,3.7063712620306,11.404517797017,0.124094189811719,0,10.197666549483,1
375,20.94802752,-156.2817493,"Maui",13,NA,"N",13.03548387125,21.44354838725,4.222580645,48.8693548375,11.4258064525,10.523019440472,11.8350171481893,8.02634932724115,1.19454463421953,38.4190937446554,5
376,20.93480864,-156.2538923,"Maui",NA,NA,"N",1.666666698,4.666666693,0.999999999,90.333333215,0,15.9496694885021,0.833539725504495,1.08423913786872,0,8.00033201929504,1
377,20.59259656,-156.2796855,"Maui",13,9.436395288,"S",28.4313725495,0,71.56862745,0,0,9.95961591242864,9.50151982075775,8.43752201495299,7.89773895482232,52.5081686158988,4
378,20.93329051,-156.2357068,"Maui",15,22.0509889,"N",0.3355704865,15.7718121055,3.355704665,79.1946308435,1.0067114095,12.8051500735823,38.8482160756387,0.208535786817541,1.49505794314711,13.3704420063024,2
379,20.92913648,-156.2319286,"Maui",5,11.52091116,"N",4.454609444,18.116349961,0,61.6889514485,11.299554298,19.0032586861338,8.79229503851103,0,1.78445263237319,11.4616929587704,2
380,20.91412231,-156.214326,"Maui",12,29.060911845,"N",17.96236636175,12.92957220625,4.59660449525,58.059218076875,4.79741094725,6.72563526820647,14.6716851408186,11.59749465034,8.31631187151784,25.4141126774462,5
381,20.90330396,-156.2112552,"Maui",6,13.12199677,"N",1.703168719,29.0726933815,4.792637445,57.5908666925,4.7996272445,1.65443243094301,3.75377396819799,0.913242969848929,0.635008872907056,7.40671656350063,2
382,20.90017474,-156.2005672,"Maui",22.6,11.00275768,"N",3.70370364,0.673400708,3.367003337,80.13468018,2.69360273,2.48170646772128,10.6082299532839,4.35235690943525,13.6728635265291,37.9676965717915,2
383,20.88769692,-156.187302,"Maui",21.5,13.21317058,"N",1.999999998,1.333333299,1.999999998,90.66666661,2.666666697,9.23007052684198,17.6724237738724,29.7192562840346,1.69218895637624,33.8645072572527,2
384,20.88337682,-156.183623,"Maui",7.9,12.80079242,"N",5.704698017,13.758389289,0,70.13422817,9.060402678,188.79454454964,145.79484640955,38.4117955935817,0,22.4186293213126,2
385,20.88051691,-156.1786508,"Maui",15,12.121247995,"N",5.95316189125,11.813937728,1.01351351325,74.1745386125,4.37767868025,3.90495150136951,22.9810886978745,9.59172931689398,3.32635157934342,24.6651253747698,2
386,20.86571239,-156.1593539,"Maui",22,NA,"N",0.666666699,27.180180202,29.094594545,39.3648648345,1.3468468625,0,22.3361714562489,0.191306252269691,4.65819192622631,13.4185382780928,4
